textid,words,sylls,ltrvec,perf,isrhymed
2477,waiting dumb dictating sum story said glory head,ing umb ing um y aid y ead,A B A B C D C D,1 0 1 0 1 1 1 0,1
2478,weeping eyes keeping skies pity wrath city path,ing eyes ing ies y ath y ath,A B A C D E D E,1 0 1 0 1 1 1 1,1
2479,uncertain race curtain place maddened fire saddened wire,ain ace ain ace ened ire ened ire,A B A B C D C D,1 1 1 1 0 1 0 1,1
2480,stillness star illness afar me aid me made,ess ar ess ar e aid e ade,A B A B C D C D,1 1 1 1 1 1 1 1,1
2481,splendid day ended pray wholly weep slowly sleep,endid ay ended ay y eep y eep,A B C B D E D E,0 1 0 1 1 1 1 1,1
2482,ball these wall ease,all ese all ease,A B A B,1 1 1 1,1
2483,right shrine seventeen fortynine,ight ine een ine,A B C B,1 1 1 1,2
2484,blush goes fingertips nose,ush oes ips ose,A B C B,1 0 0 0,2
2485,be shine seventeen fortynine,e ine een ine,A B C B,1 1 1 1,2
2486,cheek sing songs thing,eek ing ongs ing,A B C B,1 1 0 1,2
2487,shy line seventeen fortynine,y ine een ine,A B C B,1 1 1 1,2
2488,go neat but feet,o eat ut eet,A B C B,1 1 1 1,2
2489,wheels mine seventeen fortynine,els ine een ine,A B C B,0 1 1 1,2
2490,men mashers alone sashes programmecard repine me fortynine,en ers one ashes ard ine e ine,A B C D E F G F,1 0 1 0 1 1 1 1,0
2491,dear maid know shade,ear aid ow ade,A B C B,1 1 1 1,2
2492,men opine seventeen fortynine,en ine een ine,A B C B,1 1 1 1,2
2493,grow days so plays,ow ays o ays,A B A B,1 0 1 0,1
2494,see shine eightyone fortynine,ee ine yone ine,A B C B,1 1 0 1,2
2495,quay tears sea cheers,ay ars ea ers,A B A C,1 0 0 0,2
2496,high i litany die,igh i y ie,A B A A,1 0 1 1,1
2497,keel right wheel night,eel ight eel ight,A B A B,1 1 1 1,1
2498,sky fly litany die,y y y ie,A A A A,1 1 1 1,1
2499,plain june rein tune,ain une ein une,A B A B,1 1 1 1,1
2500,fly reply litany die,y y y ie,A A A A,1 1 1 1,1
2501,hills hoar thrills benmore,ills oar ills ore,A B A B,0 1 0 1,1
2502,goodbye witchery sincerity die,ye y y ie,A A A A,0 0 0 0,1
2503,charity state i quadruplicate,y ate i ate,A B C B,1 1 0 1,2
2504,die take i sake thoroughly slake dry sake,ie ake i ake y ake y ake,A B C B A B A B,1 1 0 1 1 1 1 1,1
2505,hie take umballagoodstraini shake contentedly make dignity sake,ie ake i ake y ake y ake,A B C B A B A B,1 1 0 1 1 1 1 1,1
2506,wake four make more yore break before sake,ake our ake ore yore eak ore ake,A B A B C A B A,1 1 1 0 0 1 0 1,1
2507,make in break skin thin take spin sake,ake in eak in in ake in ake,A B A B B A B A,1 1 1 1 1 1 1 1,1
2508,done must one dust trust snake bust sake,one ust one ust ust ake ust ake,A B A B B C B C,1 1 1 1 1 1 1 1,1
2509,plains may rains day peace awake decease sake,ins ay ins ay eace ake ease ake,A B A B C D C D,0 1 0 1 1 1 1 1,1
2510,pine dine smoke spoke,ine ine oke oke,A A B B,1 1 1 1,1
2511,hills bills dress mess,ills ills ess ess,A A B B,0 0 1 1,1
2512,eventide side life wife,ide ide ife ife,A A B B,1 1 1 1,1
2513,wraps traps rings things,aps aps ings ings,A A B B,0 0 0 0,1
2514,abroad lord soul breakfastroll,oad ord oul oll,A B C D,1 1 1 0,0
2515,red head cried side,ed ead ied ide,A A B B,1 1 0 0,1
2516,decree me pine thine,ee e ine ine,A A B B,1 0 1 1,1
2517,years state shears estimate leaven fell heaven hell hand rain sand grain sea worth registrationfree birth,ars ate ars ate en ell en ell and ain and ain ea orth ee irth,A B A B C D C D E F E F G H G H,0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0,1
2518,paper white taper light power span peshawur man,er ite er ight er an ur an,A B A B A C D C,0 1 0 1 0 1 1 1,1
2519,east rule priest school,east ule est ool,A B A B,1 1 0 0,1
2520,wrought within court grin,ought in ourt in,A B C B,1 1 1 1,2
2521,ways fight days right,ays ight ays ight,A B A B,0 1 0 1,1
2522,bedding yet wedding debt,ing yet ing ebt,A B A C,1 0 1 0,2
2523,indigestion stop question crop,ion op ion op,A B A B,0 1 0 1,1
2524,rouse need spouse indeed slow know,ouse eed ouse eed ow ow,A B A B C C,1 1 1 1 1 1,1
2525,kept and wept understand bay pay,ept and ept and ay ay,A B A B C C,1 1 1 1 1 1,1
2526,worse think curse drink until hill,orse ink urse ink il ill,A B A B C D,1 1 0 1 0 1,1
2527,say better day letter i lie,ay er ay er i ie,A B A B C D,1 0 1 0 0 1,1
2528,instead plain read again kept wept,ead ain ead ain ept ept,A B A B C C,1 1 1 1 1 1,1
2529,wire shaitanpore fire more another mother,ire ore ire ore er er,A B A B C C,1 1 1 1 0 0,1
2530,saw own law alone bay way,aw own aw one ay ay,A B A B C C,1 1 1 0 1 1,1
2531,two jane through again this is,o ane ough ain is is,A B A B C C,1 1 1 1 1 1,1
2532,pine missed whist dine,ine issed ist ine,A B B A,1 0 0 1,1
2533,men traps perhaps glen,en aps aps en,A B B A,1 0 0 1,1
2534,may height rickshawlight play,ay eight ight ay,A B C A,1 1 1 1,2
2535,ball band understand all,all and and all,A B B A,1 1 1 1,1
2536,flee rain again victory,ee ain ain y,A B B A,1 1 1 0,1
2537,dear kind windowblind cheer,ear ind ind eer,A B B A,1 1 1 1,1
2538,unknown flame lame alone,own ame ame one,A B B A,1 1 1 0,1
2539,friend unseen queen end,iend een een end,A B B A,1 1 1 1,1
2540,room expire fire gloom,oom ire ire oom,A B B A,1 1 1 1,1
2541,death ghostlywise melodies breath,eath ise ies eath,A B B A,1 1 1 1,1
2542,saffronyellow corn fellow born,ow orn ow orn,A B A B,1 1 1 1,1
2543,byway earth berry mirth,ay earth y irth,A B C B,1 1 1 1,2
2544,staring yoke caring smoke,ing yoke ing oke,A B A B,1 0 1 1,1
2545,lowly voice altars rejoice,y oice ars oice,A B C B,1 1 0 1,2
2546,us wan us gone,us an us one,A B A B,1 1 1 0,1
2547,aching plain it it gain,ing ain it it ain,A B C C B,1 1 1 1 1,1
2548,together home tether roam,er ome er oam,A B A B,0 1 0 0,1
2549,raiment kind enter behind,ent ind er ind,A B C B,1 1 0 1,2
2550,chorus bray us day,us ay us ay,A B A B,1 1 1 1,1
2551,neighbors caste after past,ors aste er ast,A B C B,0 1 0 0,2
2552,knows goes road toad,ows oes oad oad,A B C C,0 0 1 1,2
2553,therewith myth november september,ith yth er er,A B C C,1 0 0 0,2
2554,gay pay he mp,ay ay e zzz,A A B C,1 1 1 0,2
2555,pricklyheat treat say way,eat eat ay ay,A A B B,1 1 1 1,1
2556,sun one beer severe,un one eer ere,A A B B,1 0 1 1,1
2557,bursat depart overpaid stayed,at art aid ayed,A B C C,1 1 1 1,2
2558,fear dear tears years,ear ear ars ars,A A B B,1 1 0 0,1
2559,noon swoon fled head,oon oon ed ead,A A B B,1 1 1 1,1
2560,lips trips land hand,ips ips and and,A A B B,0 0 1 1,1
2561,her far her bazaar blowing unknowing,er ar er aar ing ing,A B A C D D,0 1 0 0 1 1,1
2562,in city in pity singing bringing,in y in y ing ing,A B A B C C,1 1 1 1 1 1,1
2563,her tears her years grievous us,er ars er ars ous us,A B A B C C,0 0 0 0 1 1,1
2564,failing spring unavailing blossoming viewed gratitude,ing ing ing ing iewed ude,A A A A B B,1 1 1 1 0 1,1
2565,not sight not night discover her,ot ight ot ight er er,A B A B C C,1 1 1 1 0 0,1
2566,pain sword again restored wrought nought,ain ord ain ored ought ought,A B A B C C,1 1 1 0 1 1,1
2567,wings speed kings need wheat feet,ings eed ings eed eat eet,A B A B C C,0 1 0 1 1 1,1
2568,rest sea confessed free move love,est ea essed ee ove ove,A B A B C C,1 1 1 1 1 1,1
2569,wait three straight me suddenly kill armory hill,ait ee aight e y ill y ill,A B C B B D B D,1 1 0 0 0 1 0 1,1
2570,wait eternity fate constancy tree still ad hill,ait y ate y ee ill ad ill,A B A B B C D C,1 1 1 1 0 1 1 1,1
2571,great fidelity gate me see fill merrily hill,eat y ate e ee ill y ill,A B A B B D B D,1 1 0 1 0 1 1 1,1
2572,state see fate me comedy will flee hill,ate ee ate e y ill ee ill,A B A B B C B C,1 1 1 0 0 1 1 1,1
2573,song wrong fate pages ages late,ong ong ate ages ages ate,A A B C C B,1 1 1 0 0 1,1
2574,grudge benmore drudge floor teak spill seek hill,udge ore udge oor eak ill eek ill,A B A B C D C D,1 1 1 0 1 1 1 1,1
2575,guise low melodies ago wiles deodars files stars,uise ow ies o iles ars iles ars,A B A B C D C D,1 1 1 1 0 0 0 0,1
2576,nights feet delights meet eyes strain replies again,ights eet ights eet eyes ain ies ain,A B A B C D E D,0 1 0 1 0 1 0 1,1
2577,you brain pursue vain millions frame cotillions came,ou ain ue ain ons ame ons ame,A B C B D E D E,1 1 1 1 0 1 0 1,1
2578,estimates bemuse desecrates use eloquent years sentiment tears,ates use ates use uent ars ent ars,A B A B C D C D,0 1 0 1 0 0 1 0,1
2579,stand nought band thought spoken train broken again,and ought and ought en ain en ain,A B A B C D C D,1 1 1 1 1 1 1 1,1
2580,mooringchains free reach kedgeree shoal me,ins ee each ee oal e,A B C B D B,0 1 1 1 1 0,1
2581,boardinghouse reside ports clyde smoked lied,ouse ide orts yde oked ied,A B C D E B,1 1 0 0 0 1,2
2582,sea bread beneath overhead on red,ea ead eath ead on ed,A B C B D B,1 1 1 1 1 0,1
2583,wrong fraud with lord fro board,ong aud ith ord o oard,A B C D E D,1 1 1 1 1 0,2
2584,dane arm chest charm crucifix harm,ane arm est arm ix arm,A B C B D B,1 1 1 1 1 1,1
2585,withouttheears malay cook bay slops pay,ars ay ook ay ops ay,A B C B D B,0 1 1 1 0 1,1
2586,hardieker he finn portuguee boardinghouse sea,er e inn ee ouse ea,A B C B D B,0 1 0 1 1 1,1
2587,drinks fame galicia came infamy shame,inks ame ia ame y ame,A B C B D B,0 1 0 1 1 1,1
2588,heel hers chain mariners called hardiekers,eel ers ain ers alled ers,A B C B D B,1 0 1 0 0 0,1
2589,know gain love restrain eyes dane,ow ain ove ain eyes ane,A B C B D B,1 1 1 1 0 1,1
2590,knife bay dawn day boardinghouse may,ife ay awn ay ouse ay,A B C B D B,1 1 1 1 1 1,1
2591,dane arm beneath charm crucifix harm,ane arm eath arm ix arm,A B C B D B,1 1 1 1 1 1,1
2592,hardieker know see go hjelm saro,er ow ee o elm o,A B C B D B,0 1 1 1 1 1,1
2593,hate man hardieker can menames began,ate an er an ames an,A B C B D B,1 1 0 1 0 1,1
2594,hardieker stairs wall unawares drop chairs,er irs all ares op irs,A B C D E B,0 0 1 1 1 0,2
2595,hands low straight saro me go,ands ow aight o e o,A B C B D B,0 1 0 1 1 1,1
2596,here guide passed cried boardinghouse died,ere uide assed ied ouse ied,A B C B D B,1 1 0 1 1 1,1
2597,dane arm first charm crucifix harm,ane arm irst arm ix arm,A B C B D B,1 1 1 1 1 1,1
2598,hills ring dip swing sees town up down you two,ills ing ip ing ees own up own ou o,A B C B D E F E G G,1 1 1 1 1 1 1 1 0 0,0
2599,king bet wed debt love vogue annandale jutogh you two,ing et ed ebt ove ue ale ogh ou o,A B C B D E F G H H,1 1 1 0 1 1 1 0 0 0,2
2600,floor spins spur violins smoke tale lotteries sale you too,oor ins ur ins oke ale ies ale ou oo,A B A B C D E D F F,1 0 0 0 1 1 0 1 0 1,1
2601,tempt course pour remorse guns bed accident head you undo,empt ourse our orse uns ed ent ead ou o,A B C B D E F E G G,1 1 1 1 0 1 1 1 0 0,0
2602,dance blood down khud north afraid boy maid you two,ance ood own ud orth aid oy aid ou o,A B C B D E F E G G,1 1 1 0 1 1 1 1 0 0,0
2603,life woe downs below hoof overhead guard dead you two,ife oe owns ow oof ead uard ead ou o,A B C B D E F E B B,1 1 0 1 1 1 0 1 0 1,1
2604,file fir officebox spur war bills in hills you two,ile ir ox ur ar ills in ills ou o,A B C B D E F E G G,1 1 1 1 1 0 1 0 0 0,0
2605,serai buy say today,ai uy ay ay,A B C C,0 0 1 1,2
2606,jehannum annum,um um,A A,1 1,1
2607,vexed next,exed ext,A A,0 0,1
2608,tune june,une une,A A,1 1,1
2609,knee g,ee zzz,A B,1 0,0
2610,wall thrall,all all,A A,1 1,1
2611,thee jealousy,ee y,A A,1 0,1
2612,indeed weed,eed eed,A A,1 1,1
2613,gold sold,old old,A A,1 1,1
2614,best rest,est est,A A,1 1,1
2615,carriage marriage,iage iage,A A,0 0,1
2616,spend friend,end iend,A A,1 0,1
2617,tame same,ame ame,A A,1 1,1
2618,meet feet,eet eet,A A,1 1,1
2619,name game,ame ame,A A,1 1,1
2620,sealed revealed,ealed ealed,A A,0 0,1
2621,it it,it it,A A,1 1,1
2622,clear hear,ear ear,A A,1 1,1
2623,oer before lore,oer ore ore,A B B,0 1 1,1
2624,course remorse,ourse orse,A A,1 1,1
2625,maid afraid displayed,aid aid ayed,A A A,1 1 1,1
2626,pain hourrefrain chain,ain ain ain,A A A,1 1 1,1
2627,chester son river shun tewarri done,er on er un i one,A B A B C B,0 1 0 1 0 0,1
2628,jungle fled shikaris dead forehead head,e ed is ead ead ead,A B C B B B,1 1 1 1 1 1,1
2629,tewarri lal party all river fall,i al y all er all,A B C B D B,0 1 1 0 0 0,1
2630,river face lieutenant race honor restingplace,er ace ant ace or ace,A B C B D B,0 1 1 1 1 1,1
2631,water ate sahib state burman gate,er ate ib ate an ate,A B C B D B,0 1 1 1 1 1,1
2632,shikaris day village pabengmay clearing way,is ay age ay ing ay,A B C B D B,1 1 1 1 1 1,1
2633,tewarri ball rifles wall flankingparty lal,i all ifles all y al,A B C B D B,0 1 0 1 1 0,1
2634,shikaris slew jingal crew flankingparty flew,is ew al ew y ew,A B C B D B,1 1 1 1 1 1,1
2635,slaughter slain taken twain shikaris again,er ain en ain is ain,A B B B C B,0 1 0 1 1 1,1
2636,basket day village pabengmay baskets way,et ay age ay ets ay,A B C B D B,1 1 1 1 0 1,1
2637,trophies chin distorted grin terror skin,ies in orted in or in,A B C B D B,0 1 0 1 1 1,1
2638,tewarri boh triumph below peacockbanner know,i oh iumph ow er ow,A B C D E D,0 0 0 1 0 1,2
2639,perfect plain shikaris slain shikaris again,ect ain is ain is ain,A B C B C B,1 1 1 1 1 1,1
2640,river shore departed more said head score,er ore arted ore aid ead ore,A B C B D D B,0 1 0 1 1 0 1,1
2641,chester son river shun tewarri done,er on er un i one,A B A B C B,0 1 0 1 0 0,1
2642,shade fly watchalas die ferash haze be days,ade y as ie ash aze e ays,A B C B D E F E,1 1 1 1 1 1 1 1,2
2643,smith kensington home shone long haze beneath days,ith on ome one ong aze eath ays,A B C B D E F E,1 1 1 0 1 1 1 1,2
2644,now haze kine raise mist looms gorse blooms,ow aze ine aise ist oms orse oms,A B C B D E F E,1 1 1 1 1 0 1 0,2
2645,dust yell typhoidgerm smell tank therewith face smith,ust yell erm ell ank ith ace ith,A B C B E F G F,1 0 0 1 1 1 1 1,2
2646,way roam day home tail mail,ay oam ay ome ail ail,A B A B C C,1 1 1 1 1 1,1
2647,in hill chin bill rail mail,in ill in ill ail ail,A B A B C C,1 1 1 1 1 1,1
2648,swim cliff him if fail m crest spur chest vale mail,im iff im if ail zzz est ur est ale ail,A B A C D E F G F D D,1 1 1 0 1 0 1 1 1 1 1,1
2649,road below abode aglow hail mail,oad ow ode ow ail ail,A B A B C C,1 1 1 1 1 1,1
2650,go slow dies skies,o ow ies ies,A A B B,1 1 0 0,1
2651,hears hour voice years power rejoice,ars our oice ars er oice,A B C A B C,0 1 1 0 0 1,1
2652,share clod care god,are od are od,A B A B,1 1 1 1,1
2653,spear rain year twain,ear ain ear ain,A B A B,1 1 1 1,1
2654,knows strife grows life,ows ife ows ife,A B A B,0 1 0 1,1
2655,drew dark blue anew mark,ew ark ue ew ark,A B A A B,1 1 0 1 1,1
2656,said all head said wall,aid all ead aid all,A B A A B,1 1 0 1 1,1
2657,good dearth food earth,ood earth ood earth,A B A B,1 1 1 1,1
2658,afar peace bar increase,ar eace ar ease,A B A B,1 1 1 1,1
2659,share clod north seas forth breeze care god,are od orth eas orth eeze are od,A B C D C D A B,1 1 1 0 1 0 1 1,1
2660,him him course bosom gruesome horse,im im ourse om ome orse,A A B C D B,1 1 1 1 1 1,1
2661,restive suggestive affects hoofbeats beats next,ive ive ects ats ats ext,A A B C C D,1 1 0 0 0 1,1
2662,illomen gomen heels highway way wheels,en en els ay ay els,A A B C C B,1 1 0 1 1 0,1
2663,dreary cheery force dak walk horse,y y orce ak alk orse,A A B C D B,1 1 1 0 1 1,1
2664,flowing going tail sir sir pale,ing oing ail ir ir ale,A B C D D C,1 0 1 1 1 1,1
2665,beast beast glass others smothers grass,east east ass ers ers ass,A A B C C B,1 1 1 0 0 1,1
2666,follow hollow corse you you horse,ow ow orse ou ou orse,A A B C C B,1 1 1 0 0 1,1
2667,ive suggestive text me me next,ive ive ext e e ext,A A B C C B,1 1 1 1 1 1,1
2668,done rub again club,one ub ain ub,A B C B,1 1 1 1,2
2669,sang fou trick rue,ang ou ick ue,A B C D,1 0 1 1,0
2670,mon ace licht face,on ace icht ace,A B C B,1 1 0 1,2
2671,smiled wunk stirruppeg drunk,iled unk eg unk,A B C B,0 1 1 1,2
2672,galashils forbye lowe eye,ils ye owe ye,A B C B,0 0 0 0,2
2673,breast wee skye me,east ee ye e,A B B B,1 1 0 0,1
2674,beasts fair born hair,asts air orn air,A B C B,0 1 1 1,2
2675,breast lappel cigar fell,east el ar ell,A B C B,1 0 1 0,2
2676,coarse cash leave ash,oarse ash eave ash,A B C B,0 1 1 1,2
2677,braid curse yoursel worse,aid urse el orse,A B C B,1 1 0 0,2
2678,fou ken band men,ou en and en,A B C B,0 1 1 1,2
2679,sere mirk ring kirk,ere irk ing irk,A B C B,1 0 1 0,2
2680,is so this foe pass grass,is o is oe ass ass,A B A B C C,1 1 1 0 1 1,1
2681,spent meeter intent saltpetre yusufzaies ologies,ent er ent etre ies ies,A B A C D D,1 0 1 0 0 0,1
2682,station defile education jezail pride ride,ion ile ion ail ide ide,A B A C D D,0 1 0 1 1 1,1
2683,wrote know coat blow can man,ote ow oat ow an an,A B A B C C,1 1 1 1 1 1,1
2684,camp expenses scamp tenses sight right,amp es amp es ight ight,A B A B C C,1 0 1 0 1 1,1
2685,teem one steam run spear dear,eem one eam un ear ear,A B A B C C,1 1 1 0 1 1,1
2686,stout out,out out,A A,1 1,1
2687,cheroot brute,oot ute,A A,1 1,1
2688,space face,ace ace,A A,1 1,1
2689,lass pass,ass ass,A A,1 1,1
2690,clay away,ay ay,A A,1 1,1
2691,brown town,own own,A A,1 1,1
2692,old gold,old old,A A,1 1,1
2693,are cigar,are ar,A A,1 0,1
2694,pocket socket,et et,A A,1 1,1
2695,while smile,ile ile,A A,1 1,1
2696,ring string,ing ing,A A,1 1,1
2697,tried bride,ied ide,A A,0 0,1
2698,woes close,oes ose,A A,0 0,1
2699,return burn,urn urn,A A,1 1,1
2700,dead instead,ead ead,A A,1 1,1
2701,main again,ain ain,A A,1 1,1
2702,withal fall,al all,A A,1 0,1
2703,hides brides,ides ides,A A,1 1,1
2704,between teen,een een,A A,1 1,1
2705,clear year,ear ear,A A,1 1,1
2706,light fight,ight ight,A A,1 1,1
2707,prove love,ove ove,A A,1 1,1
2708,mire fire,ire ire,A A,1 1,1
2709,anew you,ew ou,A B,1 0,0
2710,yoke smoke,yoke oke,A A,0 1,1
2711,vows spouse,ows ouse,A A,0 0,1
2712,smiles byles crow go tea ghi hints prints away bay sewer impure swamp damp see agree,iles es ow o ea i ints ints ay ay er ure amp amp ee ee,A B C C D E F F G G H I J J D D,0 0 1 1 1 0 0 0 1 1 0 1 1 1 1 1,1
2713,came tame,ame ame,A A,1 1,1
2714,stayed trade forth north ceylon own,ayed ade orth orth on own,A A B B C C,0 0 1 1 1 0,1
2715,pity city,y y,A A,1 1,1
2716,bed spread built silt pride side town down,ed ead uilt ilt ide ide own own,A A B B C C D D,1 1 1 1 1 1 1 1,1
2717,sea flee ills hills,ea ee ills ills,A A B B,1 1 0 0,1
2718,blaze days heat retreat ceylon own,aze ays eat eat on own,A A B B C C,1 1 1 1 1 0,1
2719,plain gain,ain ain,A A,1 1,1
2720,palms alms is this stew you,alms alms is is ew ou,A A B B C C,0 0 1 1 1 0,1
2721,perspire fire vain explain fry fry plain gain,ire ire ain ain y y ain ain,A A B B C C B B,1 1 1 1 1 1 1 1,1
2722,in kitchen,in en,A B,1 1,0
2723,hints prints stealing darjeeling pile isle day way,ints ints ing ing ile isle ay ay,A A B B C C D D,0 0 1 1 1 0 1 1,1
2724,doors stores secure sure obeyed trade rest best,ors ores ure ure eyed ade est est,A B C C D D E E,0 0 1 1 0 0 1 1,1
2725,up blowing men glowing,up ing en ing,A B C B,1 1 1 1,2
2726,unlit water scatter covers lovers it,it er er ers ers it,A B B C C A,1 0 0 0 0 1,1
2727,listening horn everything newborn,ing orn ing orn,A B A B,1 1 1 1,1
2728,shy neverdry frost fingerpost puffed tuft,y y ost ost uffed uft,A A B B C C,1 1 1 1 0 0,1
2729,go so scorn born,o o orn orn,A A B B,1 1 1 1,1
2730,gold told be see laughter after befall all,old old e ee er er all all,A A B B C C D D,1 1 1 1 0 0 1 1,1
2731,given heaven be me earth birth be sea spring king air where,en en e e earth irth e ea ing ing air ere,A A B B C C B B D D E E,1 1 1 1 1 1 1 1 1 1 1 1,1
2732,sky cry high silently cry sky high cry sky high why fly sky silently silently,y y igh y y y igh y y igh y y y y y,A A A A A A A A A A A A A A A,1 1 0 1 1 1 0 1 1 0 1 1 1 1 1,1
2733,starved proof rest roof,arved oof est oof,A B C B,0 1 1 1,2
2734,rest i except cry,est i ept y,A B C D,1 0 1 1,0
2735,hill merriment escaped went,ill ent aped ent,A B C B,1 1 0 1,2
